ym,EqualWeight,InverseVol,MinVariance,MaxSharpe,RiskParity,HRP,Momentum,BlackLitterman,MeanCVaR,TO_MVO
2014-02-01,0.04569521995819238,0.045593683302231305,0.04968822452701152,0.055088295468819236,0.04732920397385056,0.049952957338547745,0.061683705498753856,0.06277233526318964,0.05218444264363634,0.06109464533198498
2014-03-01,0.022959234115443636,0.027378820497058177,0.020963285787971363,0.010265373952872888,0.023936550926719258,0.025554478239433052,0.00805060234406653,-0.00015784905538664308,0.016689620212030794,0.008036188267521822
2014-04-01,0.007808323832199309,0.012135774606541399,0.021536396251384322,0.016497246761158494,0.011281366073697193,0.015597068953183997,0.013050130936801126,0.014041719802413562,0.019822735698464638,0.014435038637575903
2014-05-01,0.024288653692825582,0.025979731803849337,0.03250640941276025,0.02399591807891997,0.025078812498190224,0.0286007283262687,0.022220620095849276,0.01126665770673773,0.027582869314613293,0.016967495037273263
2014-06-01,0.036152544546382864,0.03716865707577898,0.04008497599285097,0.03606488507442281,0.037908905945535164,0.046101997247173405,0.048389309846336874,0.03872452149385786,0.03716824114261787,0.034275732626322386
2014-07-01,0.035337023396223216,0.02890182588518212,0.01990062758580907,0.015958041232789634,0.031023246301296558,0.025848021517487167,0.01777929321353071,0.01865888767445592,0.01833118246327524,0.01750153026235048
2014-08-01,0.024624299263585267,0.028870692360987712,0.032840702789005284,0.03611481170392466,0.02759591100862219,0.029152478056974636,0.02390103569981045,0.03512282596369142,0.034886245488296,0.03644487644884676
2014-09-01,-0.0599653959565566,-0.06071244109350013,-0.06672215287367146,-0.05203921642095537,-0.060077487858337546,-0.061841272389689055,-0.06005937376515401,-0.03825334446818873,-0.05387258489065775,-0.04030055194873607
2014-10-01,0.005104925263068727,0.007369657171552604,0.01539647472216529,0.012382098737352965,0.0072085815329925645,0.009120475315840256,-0.00013271418720314795,0.011832233319056121,0.014603837596520832,0.011832233319056133
2014-11-01,-0.025792837479489798,-0.021738303194238952,-0.007442830458279718,-0.016433463773101564,-0.022148998561632095,-0.014987821429740497,-0.022383624338797876,-0.013297278923317115,-0.011323678129546636,-0.013297278923317113
2014-12-01,-0.0395229236829393,-0.036584112975830564,-0.036405749674140876,-0.032637661824433103,-0.03759569308838782,-0.036853138921567094,-0.029798552943723418,-0.03070422438583029,-0.03227428181415142,-0.030704224385830276
2015-01-01,0.015218897466307174,0.01632269915823597,0.02102942185321921,0.034779916760477585,0.017977615157901812,0.022600989573775092,0.024815129225550035,0.034687682931674124,0.028425721504447936,0.03512882551423629
2015-02-01,0.022846209487747394,0.017110831185737668,0.0059670254844178885,0.02219066816098645,0.019787123594056044,0.018106690625789602,0.023443469899017185,0.027205205451960472,0.016614597127045952,0.027132389157467914
2015-03-01,-0.000382204914315209,0.0021454898179579353,0.005976635238999364,0.011655075310466417,0.0019862914977985505,0.0030392511445694625,0.004617510485238963,0.00973513093918697,0.006856613797595317,0.008668938869979067
2015-04-01,0.07808891302931148,0.06795409635398493,0.061245769711524616,0.05517094389284306,0.07157277598356171,0.07057646124987493,0.06869572699616736,0.04188276553593398,0.054271352107825487,0.04188476577271781
2015-05-01,-0.03207743062242844,-0.023432731753550366,-0.014064512456015279,-0.022151256117195525,-0.02627040695770812,-0.019907420255458604,-0.03702182005225511,-0.022513295910050603,-0.016923125897655614,-0.011947436979508785
2015-06-01,-0.024991189204689287,-0.025603240624430812,-0.027358450631947185,-0.02328111106153883,-0.02602622088781789,-0.02666710288912804,-0.026160982100400736,-0.01903348805290947,-0.029220912738991956,-0.018936909417048342
2015-07-01,-0.03538303705229874,-0.033104822805194827,-0.024808857029144656,-0.021739217301774142,-0.032541501482700304,-0.031237653867270673,-0.02663296525091107,-0.024693223588984462,-0.02472419723780672,-0.021712325396860833
2015-08-01,-0.0828100940188827,-0.08609406973250286,-0.09154466325169618,-0.07901902102864676,-0.08524426206123706,-0.08271226246026182,-0.08672746501440097,-0.07920705726643013,-0.08927043408684872,-0.07708784666365538
2015-09-01,-0.028679202442687193,-0.025577548629671133,-0.02041441035880974,-0.022407256964685734,-0.027680483524563378,-0.026218763174815984,-0.02401540309025642,-0.02213880903985949,-0.029210203174822078,-0.0225147496942066
2015-10-01,0.06627574787331351,0.06273235920843302,0.05648092185066657,0.059947757660694025,0.06430907429529109,0.06065621305478211,0.06528494488047618,0.06026684204582677,0.060240523672493405,0.06055263981101811
2015-11-01,-0.04062236686534662,-0.03862277485439599,-0.03332554438387397,-0.03487097017743021,-0.039609627236086825,-0.03770684785809262,-0.035199952623698925,-0.034768305291981265,-0.04272358700064111,-0.034896499555423184
2015-12-01,-0.006392086430444573,-0.012999847183988392,-0.0143194668700723,-0.01335333531008704,-0.010087102174090878,-0.01311944739884508,0.0021835741483289695,-0.012805793007744598,-0.01764168584282854,-0.010032123549211024
2016-01-01,-0.05021004230368201,-0.042946082732075876,-0.033845574509212106,-0.038573822796185216,-0.044361856364273575,-0.04051419856239257,-0.05041594088495596,-0.030425741571744155,-0.02939658048954469,-0.029237476877346548
2016-02-01,-0.002944919691825719,0.0011188858389806376,0.000790087840631908,-0.006039496452616904,-0.0017131867432713473,-0.00046214383883805293,-0.011441745231830471,-0.010694009095978254,0.006438070787826913,-0.005792963734814591
2016-03-01,0.11028054814844335,0.10461682164876748,0.09208718358820125,0.09622273035421984,0.10569424288057319,0.09947983515444232,0.10563435329084207,0.09432109572356981,0.09153105466536794,0.09494541348900107
2016-04-01,0.00898603035684426,0.002014021065145071,-0.0062338461563390965,-0.0077302519505984485,0.0032503959125686327,-0.005087726542211995,0.01078886443037232,-0.009245731702345463,0.007747210907009725,-0.008738747165782294
2016-05-01,-0.037506207138214794,-0.026092489236429175,-0.010483083723074363,-0.01665358216199578,-0.029237746471308085,-0.017933963691914995,-0.04002924441769154,-0.01212589506080002,-0.025084987071130913,-0.0159809777672988
2016-06-01,0.038115730720376106,0.03719992617114669,0.033658818451980245,0.033160218552155014,0.03734978762407874,0.03627773193317687,0.03519352473861324,0.033160218552155035,0.03745801058627081,0.0318223413820682
2016-07-01,0.0368518545463534,0.03891303357517562,0.04312868636004072,0.04290478969216761,0.03845851302665868,0.04084302481531199,0.032530678594474144,0.04290478969216761,0.04442660671075151,0.04612221927380309
2016-08-01,0.016397293060589575,0.010847448033824557,0.007968672339516987,0.0024622659006159437,0.012913373459420048,0.012883516319327127,0.009793235188459194,0.0024622659006159147,0.001953718183533516,0.005792383324214921
2016-09-01,0.007200832914502056,0.008575829794450401,0.010426995057740788,0.007933258152232437,0.007782626165579782,0.00878174447647397,0.006441620192239185,0.005831333799389469,0.013164851647853283,0.010439306091707097
2016-10-01,-0.01581759910568002,-0.019405008430568454,-0.024993206136511646,-0.024958654123322623,-0.018010418654068258,-0.01907051788772781,-0.017299044168343335,-0.028009999634854205,-0.00617638593394106,-0.025953752918292123
2016-11-01,-0.04005776505113136,-0.046978108583376914,-0.05934199878858144,-0.0343807001623503,-0.04437194254067484,-0.048808429434431616,-0.025306035429523432,-0.04374525334371469,-0.036301936077405395,-0.036164433118780266
2016-12-01,-0.0016616608679366908,-0.0030002416682717984,-0.004774626444630509,-0.010523706407013212,-0.002832222998996076,-0.00502379882739668,0.011170597921232317,-0.011735484755122068,-0.0010811154022874329,-0.01037887660960011
2017-01-01,0.050579267955179884,0.047485527460615296,0.04392697216574464,0.05054781877290465,0.04899334544659583,0.04680345465704702,0.0604568413740269,0.04862012287511116,0.04855550665353907,0.050319665366802
2017-02-01,0.028542071706895024,0.02868395173526873,0.03191580626880719,0.04159975319968712,0.029392000403753765,0.028481528871008552,0.02502980165836714,0.03689554463744139,0.03363343614655375,0.041635339204943
2017-03-01,0.026277699196542638,0.028352256873295286,0.02760899110495582,0.029446490098247714,0.026327616150894333,0.027648230679750866,0.02665568216385927,0.02427517079609379,0.02460475392054491,0.0294792783363321
2017-04-01,0.010172187789015956,0.012934722124561902,0.009571796610607357,0.007810965544507518,0.011233003875773574,0.012128717197959426,0.006726064435703194,0.008566174490947948,0.0052243427976714305,0.007816437718538438
2017-05-01,0.04210135952211122,0.039353111329372324,0.03103906612670313,0.053368752013197816,0.03939899608228168,0.03648672420188947,0.04366472391324844,0.04031449885217532,0.019485840521533307,0.05325418407100647
2017-06-01,0.014669802388904227,0.01373467313914328,0.018008582145439544,0.022825063014991345,0.015804334703190613,0.015826715330357344,0.01314494082435313,0.02569952851662484,0.023018009447722407,0.022827081735844718
2017-07-01,0.06022773100654812,0.052838254694290064,0.042559831815464085,0.07429966461006973,0.05671463957891453,0.052189158441536036,0.08751633934327628,0.07459610976298724,0.056370194565219765,0.07558081545525308
2017-08-01,0.021811392701851902,0.018761555854643338,0.016886680150648443,0.010645012540011429,0.02109774482020485,0.020363970264502516,0.02383958454571924,0.021928008184693773,0.024264618312265316,0.010678312097586698
2017-09-01,-0.0009895195144499719,-0.006500797846773034,-0.0036012714279627126,0.01486800668901944,-0.001820978152076786,-0.003926633100117333,0.0004578516691092889,0.016924634049030857,-0.004003585925161359,0.014990346442413614
2017-10-01,0.02852772180574578,0.025102718278112095,0.0314235222585869,0.04139482948593425,0.029451698492906637,0.03053304512013883,0.03567525290667098,0.04381884684572091,0.04532095041709792,0.04137266961072467
2017-11-01,-0.0008926088629103907,-0.00016236206601030786,-0.002951933146573169,-0.009388754140211826,-0.0002453107771343836,-0.0004523537486592397,-0.015007726808194887,-0.0035858634565338284,0.0002073003710540326,-0.009791692066984204
2017-12-01,0.043122966059868116,0.0400310664759919,0.0317584280226931,0.0388681300930113,0.04219900349212491,0.039224307318655637,0.04669341080685223,0.03693816330090203,0.043279900924348226,0.03743913858167142
2018-01-01,0.05632466780599876,0.050674143819761645,0.039924950643563134,0.049462050610760915,0.05290454762888133,0.048777451078202416,0.059419740813367844,0.051111229402841664,0.05317051619656735,0.050188129494422556
2018-02-01,-0.04796919340746518,-0.053827633359317874,-0.061807727036092684,-0.05616881305096421,-0.05061688667577534,-0.054457323110106835,-0.04711893056632231,-0.05174714233142141,-0.0487047884124427,-0.056101444355527316
2018-03-01,0.015871697457296056,0.01609810234924424,0.02846460504858043,0.03721087103608982,0.016871280750602402,0.023557702051821363,0.004592737703548252,0.03429851336530663,0.016370084174587157,0.037115951029963797
2018-04-01,-0.0020570508714678735,-0.0030765869784298533,-0.014589817069299026,-0.010469979375260842,-0.0037082773264020727,-0.008636911521433284,0.0008217285019474581,-0.012009054553583497,-0.0005784532187799877,-0.010830743044556489
2018-05-01,-0.006975291620411165,-0.012992586710206642,-0.00551866305700077,0.01026971214067571,-0.007926846753674877,-0.0023362536484030816,-0.005725361699895145,0.011584229074395101,-0.014996141550015272,0.01046281203837763
2018-06-01,-0.02613533701955013,-0.023643983871352938,-0.017098322750184088,-0.031623026962079616,-0.024118076179885557,-0.022303856593156618,-0.022293792956915737,-0.028160398764847713,-0.02037304621045631,-0.03179076955459024
2018-07-01,0.019235100172343707,0.019267056514667768,0.012855993743591598,-0.0028531535460138598,0.016939537946810086,0.011664082572221067,0.017932273066484542,0.0034539504855663956,0.014160538951087308,-0.004218427446412652
2018-08-01,-0.014327092449839282,-0.011936226843550876,-0.0047102084357853935,0.000653700564336993,-0.011793033486018432,-0.013580379107169572,-0.017883645993913216,-0.01736772650633756,-0.008277157097250491,-0.002850901382459175
2018-09-01,-0.03243132593820387,-0.03397450927494825,-0.05727847207040582,-0.06672771559769322,-0.037325802769703265,-0.04359371435770474,-0.05397097107557798,-0.06598594419955645,-0.04154501969109519,-0.0684272908658533
2018-10-01,-0.08379385538500077,-0.0899438084767536,-0.1044817454292026,-0.10072715737204967,-0.08930023786402748,-0.09774237494388568,-0.061942458487982924,-0.0890533570398522,-0.10543792468425447,-0.10292074512351856
2018-11-01,0.04169713620272536,0.04440081410682621,0.04056842445334521,0.038722336506674525,0.04142947727537408,0.04319486050351369,0.030680644376619232,0.04162777578641511,0.011219136806424435,0.03633699625098123
2018-12-01,-0.0259859158900389,-0.024270680299992468,-0.03624220515481931,-0.042378973422313074,-0.027809046163433472,-0.032234430602528154,-0.0265656400414667,-0.04110344458344803,-0.039813598583875565,-0.042178913400491194
2019-01-01,0.06064517057396131,0.05999156596736579,0.06382094602855097,0.07761447882968153,0.06146341761325429,0.06107553660107316,0.05206236780804661,0.06882089899020734,0.07107226221655345,0.07646106334304054
2019-02-01,0.00042908917448775325,-0.0029396128219865577,-0.00664566171732377,-0.002016818823422576,-0.0002568259109397043,-0.0002974253590510156,-0.008517884616189957,0.0023848079014707523,-0.009797199687136585,0.008160860929026147
2019-03-01,0.007004694349458508,0.004476152228875727,-0.006595430919814548,0.015885277637236198,0.004439964540833947,0.004117400580603281,0.023686067605855645,0.012709344855248772,-0.013028134852449589,0.01464684241122945
2019-04-01,0.009362842692597824,0.0051716500360624185,0.002371461197278004,0.030782374140580538,0.008206075650729847,0.007751876690603328,0.0019154518387652594,0.0300526289346038,0.011513575485532647,0.031081891273025943
2019-05-01,-0.06831189190351895,-0.05814604836479087,-0.05933179581921714,-0.09077141280650237,-0.06559946571670011,-0.06516038955019109,-0.06161202237635714,-0.09558549253725959,-0.05726225983816114,-0.09772408153334317
2019-06-01,0.051492500114822926,0.048956071124180524,0.043751230162662046,0.029949511544719386,0.049188122807854194,0.04481877279152247,0.056688023134325805,0.038582210789500235,0.02624854554436906,0.03895409943411881
2019-07-01,-0.02087807498282239,-0.023296519985897643,-0.03239856354547695,-0.03331274685364903,-0.021793183552494124,-0.017215509314635204,-0.016319609710089,-0.027905712981365238,-0.03228865585508523,-0.0171565962816468
2019-08-01,-0.041564427749204574,-0.0348213219621865,-0.03272743535348434,-0.042202526788275505,-0.0372425348549757,-0.031365984627329,-0.047135276170041276,-0.037688893131744464,-0.03603843260977965,-0.04586767815101146
2019-09-01,0.024874281159376337,0.02298885401034361,0.027791836843071155,0.011154182217231481,0.02449151584354022,0.020447893295746027,0.015888735244850835,0.010662376188270688,0.03670320412611858,0.03148336918098761
2019-10-01,0.0835978954217494,0.07393499006072578,0.08306328839677866,0.08268862069104524,0.08313281379238012,0.09012750946204892,0.05945753946838354,0.09012179203562073,0.07155790331290561,0.11801627832712053
2019-11-01,-0.01636343847377302,-0.0138748976764875,-0.011684314482306635,-0.02009147985704139,-0.01604939707496778,-0.018328694684701583,-0.016738027925526026,-0.024246241944842265,-0.01820289965853074,-0.013399242435805073
2019-12-01,0.08072949040272791,0.07111668919143911,0.07147809391490166,0.07681105772736421,0.07573252579396048,0.0713707422054893,0.07951506771770414,0.08579656436956212,0.06879249674127166,0.08716964071048464
2020-01-01,-0.05243983319031005,-0.041458107402190976,-0.03709489485586817,-0.05275821148150885,-0.046041830759447316,-0.03496810207354334,-0.0515829567718757,-0.05936574972675239,-0.04901890780255786,-0.06217003942806132
2020-02-01,-0.05051044596631972,-0.042962406231563464,-0.04526956928260009,-0.031373374744394944,-0.04706233103931009,-0.03900583704022609,-0.04027866515429231,-0.039862460221860546,-0.059008564983195004,-0.03167478702108309
2020-03-01,-0.13446038259207893,-0.1406887751610641,-0.1438069094730408,-0.0909720331219366,-0.13445838710318322,-0.13155296595195498,-0.1134437027511708,-0.09463769322041313,-0.13745854183298617,-0.09527220319324466
2020-04-01,0.09716135044641055,0.0916583755883127,0.09567594294666532,0.0859442914405658,0.09392127541983675,0.08971341764392038,0.09113045291995467,0.08573586466938617,0.08322275846177966,0.0881609912015601
2020-05-01,0.02912222806311134,0.03241522887187732,0.03349136775061792,0.018053513009909452,0.030754246850304284,0.031857743729720785,0.028855986215121122,0.017543063922300418,0.03184134338579216,0.01789863106339616
2020-06-01,0.07166030182307427,0.06208346127945778,0.06729216381659978,0.09498435981073983,0.06954560154618748,0.06751615999340826,0.10788654844706057,0.09101742570388524,0.0549899122226703,0.09911146380878028
2020-07-01,0.06176888613847109,0.06551483781111314,0.05983706328203717,0.06470125278175234,0.06322573656144241,0.065628182821075,0.06456820255981527,0.062469030270769534,0.06061195042985131,0.06438869003155483
2020-08-01,0.020687471094733418,0.027326631702169365,0.030559537405329677,0.01359159582102468,0.0223372892403724,0.02389419000402087,0.02393661251550098,0.013515326131889462,0.012345155075080126,0.013314690854231028
2020-09-01,-0.02515326455422409,-0.021220514322219126,-0.026605488786805503,-0.027231639453335416,-0.024760965085864284,-0.02244702043341573,-0.025309716409328,-0.024342415951760808,-0.03380453966859195,-0.024659009153472577
2020-10-01,-0.0013148748518947734,0.0016382407813882254,0.001304503485819897,0.0004573773135719555,-0.00042271964269252876,0.004064527446549751,0.006542392661259922,0.010163542615370289,-0.0003508912752338549,0.00775346068208164
2020-11-01,0.13678193322403215,0.12368847163888003,0.12167341845483157,0.11297905442932073,0.1302816565073549,0.11701379760428517,0.11793628790363614,0.11901272328772598,0.1295608758158322,0.11330975694023383
2020-12-01,0.10158172165521973,0.1036112470645574,0.1129449618566807,0.10181641882386572,0.10428591020935438,0.10696732445730105,0.11745940027262773,0.09816321404292423,0.10503912781867322,0.10173954317930199
2021-01-01,0.0017560003206860634,-0.007874665326267528,-0.02339331223538204,0.0077243296311223,-0.0032050819676009415,-0.009618442647020588,0.0032844440001471367,0.026590416989644622,-0.023253056156483636,0.01282688301973667
2021-02-01,0.01267943893592848,0.005286922015086441,0.009151130752917992,0.006493925771914253,0.009826353976314265,0.010133383416644107,-0.012296065079827057,-0.003935227414040169,0.010506759485359791,0.0007923380753357696
2021-03-01,-0.002818534782068327,-0.005759772690953893,0.003203724966577479,-0.002847504424309883,-0.0036461825735367615,-0.0050934743578590815,-0.002126070401742335,-0.00896078794305981,-0.0016445664445853727,0.006536034691253291
2021-04-01,0.04073557586964396,0.033414115623760565,0.01528596547902212,0.02908415226919546,0.03555761379524931,0.025400881091127432,0.06642806191063504,0.05301022162421204,0.019077335683875023,0.03026036697179054
2021-05-01,0.04932587334408553,0.053577487182528846,0.06275781100309134,0.0342427785710981,0.05105600303057519,0.05307250176654893,0.039213795029497046,0.02700543882006096,0.053970631903597674,0.03192930567256553
2021-06-01,0.009372432521248,0.004958337458519426,-0.01790330566709803,-0.009661725175492028,0.003942146242413893,-0.006421647036773488,0.010348965349432488,0.0026514515560183555,-0.021700904621704355,-0.005491754455891097
2021-07-01,-0.06032575575246291,-0.05530341334067188,-0.042830425227974464,-0.07902821526881278,-0.05625301073648928,-0.05555421231402675,-0.04582122579111479,-0.08095666728043077,-0.04980384368124046,-0.07602826141501715
2021-08-01,0.017314318502126454,0.022924887335062115,0.02976770227277847,0.015141040291977813,0.01963741162450904,0.01770658306202826,0.02228717719680783,0.006265240939449105,0.023504701047373597,0.006182194946053498
2021-09-01,-0.015194596037053771,-0.017708066367180857,-0.021897097696365175,-0.011297993817173937,-0.016182861373122432,-0.01832487078272306,-0.00724509115301728,-0.013394288522968211,-0.008942182150036728,-0.017371140077152944
2021-10-01,-0.012409074131657628,-0.009507019283122186,-0.008952234875890747,-0.0241410610710829,-0.011769525718307697,-0.014694499958529682,-0.0099842310619523,-0.026941676432918178,-0.013189061258696073,-0.027496891824250212
2021-11-01,-0.02321861512130176,-0.026915242402736492,-0.025280651693156193,-0.03184913304286236,-0.026124485132037103,-0.031770430065328044,-0.032589310128263896,-0.022769076985282494,-0.03736209537807124,-0.023997178227408034
2021-12-01,0.02255536123972515,0.021476072286341356,0.022096804925090956,0.023939343905317604,0.02268641571833808,0.0230822564519962,0.03845389568841604,0.027377192620452077,0.01806941146390758,0.031338942865923335
2022-01-01,-0.012194642789238227,-0.00976172445180074,-0.0002892823413710923,-0.029212374338692067,-0.010480793348156277,-0.002372440307879823,-0.01347896835092722,-0.04364173779837809,-0.010924925293806424,-0.02154954815591012
2022-02-01,-0.024920031511181728,-0.023508403834156005,-0.022406301302475333,-0.02303842045643352,-0.02470822556683563,-0.023277106645604673,-0.021764832817921933,-0.012695486086042181,-0.020175806160414568,-0.009516619064699904
2022-03-01,-0.0037164717294278877,-0.013297870837383338,-0.015823742050589413,-0.009146865566794258,-0.009295821102035804,-0.010370067927373649,0.03229002698496972,0.0031026737543011114,-0.01768832436858142,0.00479019120476112
2022-04-01,-0.031729359580139144,-0.02729093139299357,-0.027668682983147213,-0.038407504256395025,-0.026762772269423692,-0.020700434581253847,-0.03497882248221609,-0.04939075439660154,-0.026074188314394956,-0.03580232902084591
2022-05-01,0.006081440873908746,0.0038380425158660698,-8.590210150936385e-05,-0.007198625584256011,0.004797995020251527,0.00310169726065925,0.014944916946606861,-0.0027301447758049826,-0.005586100766688927,-0.0038947025478664825
2022-06-01,-0.022684010773859942,-0.02212920988860093,-0.02760605898550436,-0.0429839409013089,-0.021080986712440658,-0.017664087390821946,-0.046164624995348374,-0.0424199285423922,-0.008884166035861963,-0.0423582644869406
2022-07-01,-0.024399352038242585,-0.022377481378912992,-0.018120717282455186,0.0011642685643742437,-0.023774284628522536,-0.025616984288862003,-0.001162869576774484,0.004452837437209191,-0.01654355385332896,0.011045314568127696
2022-08-01,-0.0006773949197701718,-0.0033405821762196876,-0.005436513341138877,0.0010025804692036795,-0.0003107654921183806,-8.966213326052482e-05,0.015604879611019699,0.00916811227506913,-0.007249153132007485,0.0007807181709346522
2022-09-01,-0.12205535016257354,-0.11886831491075556,-0.11461524209911825,-0.13335075554178963,-0.12237257687041407,-0.12458372700770541,-0.125340210337901,-0.13375885660736983,-0.11422001555807276,-0.13656322546584107
2022-10-01,-0.05070259076780258,-0.051231812041186466,-0.0491045995375543,-0.002718183303901662,-0.053209774075843166,-0.062305398206377816,-0.003869206614135905,-0.010411833997904338,-0.04237763185375264,-0.016142285109205134
2022-11-01,0.2113174833524031,0.17253718801002849,0.14441871229906422,0.12679875462079931,0.19424918069328603,0.1902096549644697,0.11221096477106733,0.12617006946940099,0.1360468128197428,0.12930480214869083
2022-12-01,-0.009003894969805647,-0.0041401552596063915,-0.00035862785526291776,-0.010279883616270084,-0.006467712043449773,-0.006198051269153451,-0.017849319073651046,-0.012530981689671228,0.004766283622878992,-0.014214052907486245
2023-01-01,0.0475251661647838,0.0433946221472666,0.012519678347179443,0.027514156235026333,0.040979126862707466,0.030631264579086718,0.0307392073671457,0.029122386480284947,0.00412017489599353,0.02069290765892477
2023-02-01,-0.0911192505442266,-0.08703472455441055,-0.0927000633157311,-0.11204812257819248,-0.09101266196156275,-0.09222026750893246,-0.10452678572451836,-0.11052820450355862,-0.09021252035066148,-0.11572899520969494
2023-03-01,0.03788587071113927,0.04080372361844053,0.049588116058092976,0.034294478413670434,0.041652394660748965,0.04449976006613075,0.019539694638980854,0.03964682306150245,0.0354126969656906,0.04533716599981209
2023-04-01,0.0122598801558464,0.014707840680046236,0.026399007042735758,0.013905914589889738,0.015733979224758075,0.016692332243679664,0.001196801146166298,0.017028641908516513,0.02161902728303055,0.010069338662568561
2023-05-01,-0.044595751021727026,-0.039577690105136586,-0.04328911837974219,-0.02195715641673923,-0.04187568376205638,-0.04273591137335159,-0.05986485644415766,-0.024290169897800893,-0.04572470399743134,-0.02357956203687086
2023-06-01,0.03986272515199397,0.03711045419129962,0.0363602027653464,0.04524409206583,0.03783889386101332,0.03580282343766573,0.044657106154153595,0.04181480686775916,0.03000543258382466,0.03894502838200368
2023-07-01,0.05449067602600484,0.052459027781166456,0.03789084677677679,0.07215465783070481,0.05254387905474748,0.051660351343033054,0.055774994076677714,0.06996750046528318,0.038955484444168874,0.07195847062172094
2023-08-01,-0.06251349541092478,-0.0582716134182951,-0.05304655055487947,-0.058897366158187185,-0.05906630843876649,-0.05782011528864189,-0.07034811229860125,-0.05886743065634525,-0.056945486859483335,-0.05821401785036317
2023-09-01,-0.010016649568607174,-0.013749686786845013,-0.0067178888303848425,-0.01642242513091897,-0.010236641327620543,-0.008716814441169243,-0.01314809811683837,-0.0162553595219963,-0.007591051064279457,-0.01922888201719298
2023-10-01,-0.039019336352717954,-0.03738464059056919,-0.027227064257415008,-0.056272524451620703,-0.03577190483542567,-0.03194978555592947,-0.05120659512334219,-0.04970061676847507,-0.01663233312721205,-0.05747449300396177
2023-11-01,0.0731210268730158,0.07179315149702188,0.07285652489603237,0.09026548405394155,0.07294978613803497,0.07396313625441461,0.07190041916628204,0.0870054809653524,0.06903534505953293,0.09147006531941052
2023-12-01,0.0486947405249435,0.04854620282612996,0.047714120100704346,0.06513768460159314,0.04928569272440972,0.0506422987157878,0.05653924142340605,0.06427151768672497,0.03330365370740108,0.06735341730841592
2024-01-01,-0.043298106856680674,-0.04413672752629651,-0.0388814422043054,-0.032519552020289666,-0.04228411551836384,-0.04190661631519937,-0.024396259065757632,-0.0344257142941753,-0.05183923183492124,-0.03561619645553635
2024-02-01,0.04234998757951057,0.04341529692584352,0.03668359810769354,0.03951253579408826,0.04194509323182897,0.04175022697310665,0.04071579711272153,0.042358771452244134,0.027674973048145698,0.045106451846695414
2024-03-01,0.024674627159827163,0.02250193510535468,0.01612027077754556,0.03827020287360488,0.022766126332550242,0.024257675597600507,0.020373731952228396,0.03653209473525234,0.012270265598841446,0.037285282512278195
2024-04-01,0.0008236949218868911,0.0040170242476314936,0.01083789983544244,0.005090828211257039,0.004086817294726352,0.00576875033406821,0.013588072309669614,-0.0006527339716247399,0.0021093607945790118,-0.005129520811934257
2024-05-01,-0.01101275594349978,-0.00946245709749781,-0.008205122720848904,-0.0022799221054510825,-0.010352729734956118,-0.009405818244840781,-0.002520357367903951,-0.004960026605299931,-0.011507287401588248,-0.00942368713854371
2024-06-01,0.010691843450727356,0.010846752051776392,0.00907897036309403,0.016538065758615005,0.009576015370409174,0.01085733067370346,0.0181594450788699,0.01400526304875999,0.015773160417820866,0.012760740757940616
2024-07-01,0.02582647837211992,0.026015528221309314,0.03214080798789118,0.028270257085891072,0.027559090961074575,0.030477764595970108,0.03037535825046385,0.027929258479275392,0.027198512109016356,0.028804971030446665
2024-08-01,0.03331944262301793,0.03362414962897843,0.04021710960565174,0.03614128564663909,0.034347432958771296,0.036949707267433074,0.04089301310401455,0.03365015311230915,0.040622897939545995,0.032656249596196625
2024-09-01,0.08256146628368437,0.07668275862946972,0.06933486696042092,0.06723891411986453,0.07744751498398807,0.07299784583749613,0.047095637808664444,0.06454983620778218,0.07327671383737623,0.06359640866100237
2024-10-01,-0.057868757227656144,-0.05316178387804075,-0.04566644726328986,-0.03547487647683009,-0.05517384474685314,-0.05635005939286472,-0.04579793529732023,-0.043974890149906486,-0.04040174387536907,-0.052592470878311044
2024-11-01,-0.04473788078854484,-0.03923553360060654,-0.031619978118189465,-0.041285273926575015,-0.04114997995875872,-0.039953139346450485,-0.04477115753803202,-0.041962438947274944,-0.029529806780279746,-0.04180756668974112
2024-12-01,-0.01045638497496504,-0.005262008636706931,0.007900496420043875,-0.01290415569408894,-0.0064426147092367355,-0.0007725456241226655,0.0018760649855518426,-0.012743842571709749,0.00457997907543745,-0.012718593056665898
2025-01-01,0.014930217310042373,0.019089144425270606,0.02116958533448803,0.02963031867254378,0.01814267770988846,0.016526809223420015,0.021859908572781736,0.028827911361539324,0.02176980763813432,0.027779485774623684
2025-02-01,-0.007501717466783654,-0.010406636649070312,-0.006474464543417787,-0.009564208059337283,-0.008767706761267846,-0.01009730238461952,0.01946979672738022,-0.009564208059337274,0.0015114074339359462,-0.009564208059337276
2025-03-01,0.03708793592519992,0.03796995016523742,0.03861357206504974,0.023380856519613417,0.03791609776859542,0.03756073734142985,0.005895061312487133,0.0233808565196134,0.0337167756870355,0.023380856519613386
